SaleID,price
108,14513.250252225142
109,8178.341662531552
110,1221.160534098486
111,1709.7739663018333
112,1891.7997955984497
113,583.4834544421858
114,2336.12108500284
115,1296.9493189537961
116,13427.887231339473
117,16870.520571127243
118,58160.398245104014
119,226.1648362271845
120,3463.0054298262985
121,2669.430163221855
122,676.9319853308583
123,2183.766161555106
124,53158.146666408735
125,796.1502670259879
126,3479.7333627252056
127,15048.534113877744
128,1616.0951755724939
129,5580.604973213251
130,3821.6204694188486
131,3111.9052353847514
132,1196.6469545295643
133,2803.0748372896724
134,1267.0092151458784
135,2990.0920971145865
136,3846.5454825169772
137,1268.5943755433914
138,9732.913609760293
139,6532.086950780989
140,2583.7920283307994
141,1467.0685358427295
142,5716.449434239225
143,9468.49260332084
144,1365.5307635660188
145,6140.374678364624
146,2601.4942991959106
147,4448.816082694242
148,2506.1406641237872
149,263.6695848617378
150,10722.276754969946
151,5288.718997453278
152,553.3456927230238
153,480.31423696743155
154,7238.194550974302
155,3165.8816333585582
156,16391.16598005307
157,8945.41558207712
158,10393.4398066545
159,14297.851139112427
160,6668.918198773621
161,7336.104056967448
162,6382.33441268742
163,680.5374128858912
164,16504.315707726622
165,15125.802210370577
166,24965.28499941656
167,3568.544466671749
168,39768.83146346973
169,766.4641136618663
170,2580.9450338771176
171,8561.81952616294
172,2048.198198110906
173,34830.058176220686
174,1179.4315218582299
175,2198.004167132321
176,7947.8930628307135
177,5788.585913017053
178,5292.497063596322
179,3886.293120371618
180,940.1071723081282
181,19380.326237235022
182,4466.979723662051
183,1559.6634141242205
184,1977.816867283475
185,4585.112708320855
186,3011.3369780470903
187,7244.354362830498
188,9745.97661393497
189,12316.787727457595
190,4034.7610169510062
191,3009.061941626984
192,1090.2169887501593
193,4068.2911894469216
194,7869.695458328661
195,2503.883189749289
196,897.9744664628756
197,23172.269304826765
198,1324.0251252182757
199,4354.09191184093
200,666.1894741998814
201,7403.0615903601465
202,2045.655405189621
203,1730.909820410714
204,8185.609994092086
205,5286.179575071424
206,855.4195240587117
207,5551.0289945832355
208,5433.918351135316
209,1171.699533237027
210,14109.173310022286
211,5463.076139707783
212,7482.565298256984
213,8475.889007077709
214,20170.7755124776
215,7262.929630511837
216,3069.2692856230547
217,1183.9563182677362
218,10395.44050831065
219,1171.1989752017066
220,2340.963955888197
221,7618.220141050597
222,2371.6152032030705
223,860.4213826015131
224,13348.319015512781
225,3473.5512016652783
226,1206.108532217293
227,8324.684464839265
228,211.58132242421743
229,6716.579364807656
230,8072.394205374281
231,4777.106492087573
232,1058.0383506310625
233,7396.0822861665365
234,429.06260011737214
235,8490.674519550712
236,13168.344516391582
237,4502.801980240294
238,7257.700315083252
239,9228.746192865743
240,24549.272243374002
241,10956.581513702513
242,4013.530406575443
243,2876.161736684883
244,6379.600016446216
245,4475.348503794175
246,4607.619666913659
247,1475.3053218301611
248,333.7227445851046
249,10139.190923528113
250,34262.254215793044
251,10324.00658672516
252,817.2012658424372
253,8465.084774511213
254,10948.530431946736
255,7792.501262833644
256,2611.757721876469
257,9198.235210627354
258,3500.345110137393
259,7843.224096219848
260,1696.9909405576936
261,4603.381899450287
262,2643.8890168069092
263,8951.364221013973
264,6627.714096760282
265,5352.517098982091
266,1275.6841077337924
267,13443.773972415223
268,8039.598267464181
269,3512.205502765069
270,9508.1223894144
271,2870.241160850338
272,4808.952915198062
273,16557.199272606184
274,474.34950399860236
275,14760.685877043119
276,1765.9138288531067
277,3008.6041499926187
278,2001.6960951145838
279,9466.654556027212
280,2446.0413809494185
281,700.530862600011
282,13407.57489962301
283,6362.002265977988
284,436.79390765792937
285,5733.799121685479
286,2321.029172397626
287,12129.605664375265
288,12779.144267683609
289,3178.9381615596394
290,7266.526426869881
291,11659.095664692442
292,2956.5902535982273
293,8719.354881165998
294,6620.719490447651
295,1708.7730883570753
296,2769.22319929456
297,7749.743451517306
298,1352.2218268088354
299,4527.207932241267
300,5023.356115827856
301,5213.026084765701
302,1661.5703370158822
303,7122.495848545361
304,2483.9855716259426
305,3889.6139166969806
306,1733.7430781464236
307,14937.918058492032
308,1525.8938355523233
309,1235.8078164512228
310,991.4172558085493
311,1199.4822548064524
312,11060.162729010688
313,1769.152132594193
314,5486.7937378567985
315,1068.0676034242047
316,37279.42890115145
317,2596.21133973657
318,495.8153026501816
319,10083.655206932897
320,3636.6760240716285
321,30909.85740445299
322,18970.935927106475
323,1462.5791260731462
324,24746.6044818924
325,5534.285053925403
326,2379.615615585854
327,21520.148132820734
328,883.3233004006622
329,8072.179148870074
330,2020.9378532463995
331,1495.9628093247334
332,11755.652144171578
333,1151.2040815051619
334,475.909160208826
335,1448.8196917579178
336,1511.3524399978644
337,1134.6673077765663
338,1891.7797746790452
339,13323.993774886363
340,29810.604140264266
341,2919.269858067231
342,5714.383678117698
343,1866.5796249876166
344,4897.218869328294
345,7028.650636096575
346,1216.1238007023849
347,11821.66963963055
348,10017.8837613235
349,752.3530220440282
350,11521.819322105654
351,2477.3042593404443
352,637.1875253289421
353,1377.19077821434
354,3629.641759915604
355,785.9111981011985
356,4475.519793296577
357,1584.4022259022818
358,3025.8508956180367
359,8269.359804168773
360,15941.655736799436
361,1734.2556127332302
362,2226.844409175521
363,1634.2304811086178
364,6339.97291539106
365,8921.788283941816
366,837.2988603365677
367,7121.977411390071
368,6589.342858416712
369,5518.160830738294
370,941.9003045406711
371,11109.51202782634
372,1392.8045604826789
373,1120.2887040348683
374,989.8117863295186
375,1209.9693862618733
376,2585.492409283386
377,1991.7759486051305
378,1479.0332630712335
379,1662.9119241931267
380,837.7126594202077
381,3548.9628512682248
382,33568.05684958855
383,1975.9957120382012
384,2548.324053331862
385,887.4216043495684
386,1245.3107223300615
387,3782.932729352582
388,7823.427193218278
389,7611.027564408215
390,339.8280581882528
391,3996.1153348503026
392,1213.5768309497196
393,2806.504005195173
394,3766.775273467974
395,-100.48300451670201
396,3239.8829301235264
397,1101.8700754896051
398,2219.9278259549646
399,796.0380894994302
400,2037.5102925047834
401,5059.9095085757035
402,1601.0247337658234
403,3323.8479159768535
404,634.5081563345894
405,647.3006327696794
406,2616.7431745374224
407,1518.522695266643
408,6933.98589064516
409,12907.865120647324
410,10412.530043148796
411,1484.9788909151728
412,19116.330452549228
413,11120.224959694639
414,4596.6340119340175
415,9087.600756932363
416,8187.648710792016
417,1855.6664658769791
418,1095.4355902220914
419,18435.91564867681
420,19084.170131371677
421,1490.1714682251945
422,1444.4246639136986
423,1120.7333121295176
424,51379.745488016255
425,8762.307031565659
426,3624.5642077594002
427,18332.321748222967
428,1671.8904283730885
429,5276.746064028484
430,3284.613040716711
431,2645.5039599082047
432,4232.389017597839
433,16002.49425728082
434,602.5382362607854
435,5389.712189252308
436,10396.6298326633
437,806.4475127373901
438,226.4305049358174
439,1208.255729691819
440,1425.475287293342
441,1025.6008958237198
442,1397.0839687867417
443,6185.763946920102
444,1356.359833263271
445,2937.8050698806355
446,3951.7347703193136
447,6982.604142924517
448,14147.178349947477
449,1117.6847611538096
450,3131.1406026708446
451,1115.882689207142
452,2814.2043050043203
453,3373.6569909967097
454,1806.41194668534
455,8643.164231368883
456,1254.0398456543192
457,1232.0679857119467
458,643.5675014624023
459,4775.663716311314
460,3063.1628948880693
461,3820.915859688433
462,6379.827312300404
463,8659.583779569068
464,1365.2438850162835
465,8469.69255020401
466,2107.771220639732
467,2867.8779848393615
468,2318.0290641628217
469,276.2829251227756
470,9401.73653896736
471,440.4390986406629
472,8187.856652191445
473,51502.626668963494
474,1561.5201414945996
475,3665.6469856482854
476,12668.120062015814
477,5217.1666493142275
478,5114.600405569057
479,1202.026254069881
480,6256.943867854146
481,1713.469910247819
482,1319.462569578392
483,2618.564009861281
484,2159.121600653274
485,4956.332260264627
486,5143.733960233386
487,9301.269447829622
488,1061.3715431138746
489,5558.342748185332
490,8629.208958468063
491,8571.514887148158
492,18388.019548884542
493,88.59441459523937
494,2593.150401877664
495,5633.566500171542
496,423.0007550939092
497,443.20021880538445
498,17558.106663367125
499,676.0724514305663
500,5618.126911952926
501,3933.169682901459
502,1904.369607164345
503,625.3765458064706
504,2709.620364949078
505,6077.0455478042295
506,167.13887650069915
507,3567.366434793861
508,2242.8904451736207
509,1506.826101839264
510,8076.500420626533
511,9656.7267226837
512,25753.636084658545
513,14605.502515378786
514,12552.45049730743
515,670.3652644235424
516,22470.410351296512
517,9146.467633153767
518,2361.1146493103915
519,14510.326330970729
520,1677.153240917844
521,23894.59357467668
522,151.9642810444297
523,4262.51936217334
524,8971.687856904911
525,467.3671070449313
526,286.1641105751553
527,5919.324728513828
528,3413.5285284793736
529,668.8923136691573
530,7579.551462247655
531,15244.420673720273
532,1787.996414348113
533,19494.347055829487
534,1234.226146925424
535,369.6419715438227
536,1040.9651372403316
537,904.910705094157
538,4158.4747858806
539,6700.393992481095
540,2586.2176046808318
541,2563.41298815835
542,2716.977511031531
543,4724.285237296586
544,526.5773500234097
545,3590.8270458219426
546,7128.904703823493
547,4254.309222869149
548,3799.33108185787
549,13783.281739408294
550,12610.706706126171
551,408.65753517423866
552,11976.477236942825
553,213.0943639570026
554,11964.322026793245
555,2683.2965874864403
556,4002.1050905973657
557,12486.661304175554
558,6337.802907558462
559,1332.6413865823833
560,2622.0733563251056
561,4381.534424663987
562,20022.01370779576
563,5541.878819550556
564,9500.881717594086
565,25969.555614913887
566,8959.228011460596
567,2108.646564151336
568,8242.34772475193
569,274.90371626167195
570,1827.274446741992
571,3939.4996734703304
572,10949.762747861367
573,16457.912684726685
574,922.2196920734345
575,1233.6930852695018
576,931.0587459197014
577,797.3578315102225
578,20942.38167630283
579,240.29285163544128
580,5641.4064255135945
581,1615.654511214752
582,6346.908237447597
583,994.0199415614735
584,17564.524686334684
585,8296.32039236279
586,4707.286424100812
587,1480.5555496312584
588,3896.623675162703
589,2433.9077137483087
590,210.8704575970215
591,9510.706926703704
592,4055.2473282350256
593,10229.263293935537
594,8876.975712109113
595,662.7917237416154
596,4456.616124387677
597,22823.50206875468
598,11184.909958349617
599,3801.3028800052107
600,6953.404773601985
601,8733.44361045335
602,10048.355724772638
603,26312.884190450444
604,11025.964740855865
605,1360.871263116518
606,4036.991365720472
607,7402.0603125010875
608,9051.579282414805
609,846.7177591321088
610,7694.719864975217
611,14098.298283198721
612,9380.347456824466
613,966.0568378356722
614,637.0694901882694
615,820.4517703262788
616,2722.0079995625633
617,1954.9653441868907
618,4876.293099454673
619,285.3427185644192
620,2402.1046768589495
621,10592.91221954672
622,4874.395899607168
623,18787.54989366313
624,1205.194412686792
625,947.8860790048241
626,2520.3598831376644
627,7073.989177969525
628,6638.7212247078405
629,7646.188893624176
630,2223.5506767630513
631,12706.329263795156
632,1492.5397145526222
633,4528.530825853846
634,1927.0171970697502
635,4905.62952881564
636,17667.075279074652
637,17174.011124853227
638,1507.4976852611667
639,1829.4928241522748
640,1236.1077069417834
641,2627.9733925064347
642,924.4475802817849
643,6595.876884567808
644,22472.4609334312
645,2804.613742387761
646,7177.930844367742
647,9824.429065772161
648,129.361159697782
649,6296.437671962892
650,5958.10291426344
651,5341.192743322093
652,508.92901261086627
653,6373.873839871831
654,2965.1364518263827
655,14219.496675147297
656,1711.3606871898614
657,4961.873706898876
658,7843.981785941315
659,3258.650313636599
660,6636.246872638652
661,8877.492194248432
662,2169.3132243247774
663,1564.1172733097837
664,1859.138230075258
665,5606.965825440524
666,1794.3342133115002
667,12915.99183436568
668,20724.59312884575
669,1414.5281866378689
670,8317.258696145294
671,1272.3315525594567
672,1384.4599420063619
673,13699.233370746366
674,5383.605394333335
675,6018.760904070585
676,5526.496780053603
677,9177.504676936576
678,2023.1233465820444
679,1944.037920885748
680,6546.665479253882
681,3075.836644312195
682,2942.0496460192107
683,1.4020346297725395
684,347.7048444820007
685,1188.351844265596
686,3076.594310270038
687,3162.5922184035016
688,804.0696993600632
689,11035.509396857731
690,1658.6484974947093
691,2914.5336685263073
692,3677.769078305645
693,6686.180221497601
694,292.95511622136803
695,342.19063578077834
696,6419.023989454472
697,3647.631076420088
698,28793.087187392084
699,582.7153912355463
700,1750.7053906167375
701,6798.433712233677
702,782.1741689295311
703,7228.930623922866
704,630.9293539291016
705,1127.978652665338
706,4123.149765948987
707,1891.8496564583365
708,724.8356074018045
709,2313.7503913432884
710,597.3685607880205
711,5234.052384465731
712,12484.155580353905
713,10775.102324428108
714,1928.7011598091522
715,34073.636855156685
716,1594.2181686995937
717,1414.6706346856597
718,5499.079701985244
719,3796.393203635167
720,2783.2548528771053
721,1893.062396673767
722,2381.9234074711576
723,4045.549999989856
724,857.5725938359539
725,3258.143252041221
726,290.35519367585334
727,300.00014512626586
728,3754.793319403877
729,4249.023129560683
730,1761.7909377786962
731,4817.632036302117
732,896.9660418984768
733,6516.530742241046
734,2363.0421736481403
735,939.0708260995441
736,15770.42617372199
737,8559.005157012445
738,1717.7471608797746
739,462.569205818775
740,6512.44606755584
741,2509.7051592973958
742,7259.181841507866
743,7026.210244570099
744,2596.3141314576633
745,4110.628471001131
746,1119.4236862644398
747,1193.6079104845692
748,38146.927581739496
749,762.1359004695312
750,12680.788653324922
751,6178.999661769277
752,2898.2161938400177
753,4676.793531712424
754,2628.6971413148985
755,2964.652151513882
756,4759.582138557529
757,3507.4991632267133
758,1978.758279484851
759,1015.3008189905911
760,17277.897452653986
761,4645.875808454805
762,2980.67051323556
763,2616.2569293048746
764,804.3250476558346
765,13949.581665138776
766,1233.467648119482
767,1031.3435498128783
768,1102.3328166156634
769,14718.359186001431
770,331.91072763335603
771,4560.941669560187
772,2163.4662235891683
773,4909.72926559505
774,13561.46179979451
775,2681.0730584103285
776,2736.9558098724333
777,3733.419442269731
778,1887.0280752896583
779,3669.261781782378
780,833.7059544256546
781,4813.752031344739
782,607.1168945233417
783,41621.85534358528
784,1301.4410664707525
785,1687.548551483897
786,5179.921727984306
787,3719.65775872243
788,9630.564328835344
789,765.8610311911457
790,3127.796224870648
791,4808.716771555268
792,3065.6342164710804
793,5532.533451801314
794,25870.272513083117
795,3742.0928890478244
796,204.97504493368115
797,4548.726078820237
798,4730.280363374033
799,20663.361212988875
800,1887.7471942050024
801,423.74984530845336
802,181.06295443900973
803,2631.222579088873
804,3774.264595877504
805,7842.0574485258185
806,5410.071905810519
807,541.7954627826175
808,3024.422848864874
809,2097.633491602749
810,2827.72358771631
811,856.7373516091491
812,4324.671177881255
813,21657.01425505589
814,1122.1292332918692
815,1402.2992017277097
816,11260.10472814509
817,1199.2019860263342
818,6582.147708381161
819,5898.3788486435105
820,792.5935150359217
821,4927.198803622821
822,7119.031387996877
823,3763.474000212692
824,712.9037261861132
825,12991.319325143812
826,1913.699363526211
827,2964.4073991499226
828,11519.615549672275
829,12253.883037965346
830,7382.876801679908
831,4275.179433991398
832,5988.833262212542
833,1247.764688872458
834,1728.8288284901855
835,1721.949609061227
836,2000.8540577645538
837,3559.3473377572777
838,1371.8838812590927
839,5290.36201513408
840,3769.8760844963476
841,6596.763132908822
842,3314.5074562904847
843,3884.740292916069
844,7900.329112515766
845,593.9198422713268
846,5599.263228797867
847,3301.6275004537574
848,880.6504239711853
849,13640.502547810509
850,976.9225721912826
851,9085.275396471121
852,1377.206065234143
853,6678.091204586287
854,13828.117203466392
855,3775.470015191984
856,3528.5602962859884
857,893.1428807058896
858,18241.101300125185
859,2259.8794222501347
860,7413.333351522585
861,1737.1322672282813
862,13323.321596669568
863,2763.246987716888
864,919.071123578381
865,27326.378911052
866,7521.465364995789
867,4610.450785362181
868,2563.058967649813
869,884.9033829342511
870,12638.445062772364
871,2142.444276590355
872,10763.064389930682
873,710.7543083955911
874,1885.3339469128268
875,3366.789371429868
876,5228.982776181553
877,3149.9400796921927
878,8775.03484736485
879,523.3969797239338
880,282.6775947834496
881,418.9390437397558
882,7958.695544649769
883,7350.589237852575
884,1368.2993899340092
885,2302.199918985067
886,7119.918940832618
887,1407.4116232534675
888,1262.7551004630382
889,2783.092303948168
890,1475.6659639903637
891,897.6079148584238
892,7311.107978453398
893,1417.8449080971136
894,843.4270921106303
895,6390.145076423878
896,4439.641235553632
897,1889.6951812729153
898,13822.015711323606
899,4291.431904780715
900,7343.136167550417
901,4014.892773740884
902,18386.99979882557
903,351.86471095068043
904,1309.0384636839392
905,2041.1069624146057
906,10001.714571002223
907,1211.749262642939
908,626.6045979200456
909,219.7307692420544
910,1738.8181431495957
911,864.1864619768709
912,4017.8467759760106
913,5593.217626492903
914,4903.8602756162145
915,3486.2969425424035
916,1547.1979419176503
917,14839.011058863078
918,817.0871842618492
919,3805.7421850607134
920,1171.4193266847005
921,5548.179640987532
922,655.408632316176
923,14679.066157091267
924,1275.14740765216
925,8302.511033746785
926,558.121806181204
927,307.6689944844693
928,5088.873483505672
929,823.8116935536073
930,13365.444753713196
931,2172.5334501561997
932,932.9681097687533
933,18533.252986177395
934,6786.39474308062
935,2253.5097499465764
936,8742.396105869106
937,28990.27003190852
938,13173.401381905813
939,4212.71275117776
940,2716.4300048649993
941,431.61817927316065
942,863.6479792376346
943,1780.5692262340851
944,19308.0799363068
945,1679.5306019011389
946,1321.182099420623
947,836.3287154608305
948,7098.531740183218
949,17627.480914843865
950,5211.260649548608
951,7489.365837140436
952,12512.057512074145
953,2083.6689782919602
954,1328.4373158902195
955,19310.715173578443
956,4730.295947427111
957,2776.929305306783
958,1311.1147789334134
959,1024.821041409694
960,3743.603555700097
961,5501.652706455106
962,8499.414304517264
963,1035.8946918004256
964,2410.710592150788
965,5612.286241135158
966,3036.9723157985595
967,4235.000073454558
968,4048.595393881932
969,3362.6712792123644
970,13373.218831720094
971,1373.6714227935324
972,4263.574886120439
973,10949.656630605097
974,17227.736116864427
975,3580.65618049315
976,30790.431199994036
977,12573.791367008367
978,2244.8096550317096
979,627.2651842605711
980,10427.389071048043
981,1998.2683021983692
982,5844.126022373619
983,999.2368772740778
984,629.8181634287712
985,25502.727545300462
986,13960.51730402221
987,1099.174959989396
988,339.2917676979147
989,1198.8442314261383
990,661.4785009368626
991,1285.327941022831
992,3370.703481508892
993,361.7294419157041
994,2809.4937994908632
995,1472.7150555729827
996,7201.966320161131
997,80.22222350515842
998,1429.4866264812924
999,8933.639658003296
1000,5242.548393371155
1001,8384.62640982285
1002,17852.231330828567
1003,15713.658878884142
1004,367.64338027232213
1005,661.4057827565055
1006,5098.468575154791
1007,1491.5829587163948
1008,6552.170051085823
1009,5014.629994712122
1010,7784.233772611753
1011,12501.041464529488
1012,3831.7679567497635
1013,11244.480136183254
1014,2441.4457280698352
1015,6082.397605726928
1016,1426.200688601397
1017,3025.2067794688464
1018,2555.7093119957476
1019,12511.208374573194
1020,7064.47651608353
1021,1875.3536321144134
1022,6926.5702403994055
1023,30219.52061297735
1024,6143.633566508042
1025,2530.845433347089
1026,5281.402649675338
1027,3713.5124104230226
1028,3637.00037354465
1029,1610.253587137488
1030,6353.093571894781
1031,15065.516830530694
1032,1003.2741869861385
1033,9300.349008925437
1034,180.19502817359918
1035,4533.508915184797
1036,1222.840428946663
1037,1794.8058971647297
1038,1319.2742173381998
1039,4369.248509014264
1040,1451.1861101420232
1041,372.8624770793129
1042,3315.9786528743844
1043,895.7757367126972
1044,6653.492495600499
1045,3953.773059689379
1046,2235.5348613763617
1047,808.8333190425415
1048,8410.738742008944
1049,640.4170262660192
1050,6160.327931105734
1051,1379.2465889563296
1052,4230.756230862646
1053,852.7878029433746
1054,2973.735504900502
1055,3964.499882296747
1056,2807.8524785054015
1057,1910.7241178536797
1058,8651.636473024317
1059,9250.818874814187
1060,667.0691186324855
1061,10826.139144102493
1062,3009.94288668729
1063,23717.273439674995
1064,1818.4745434272716
1065,1683.7779453963376
1066,1035.9672826142714
1067,15525.098798906529
1068,13187.804704893806
1069,2842.6525136154314
1070,24668.963546681214
1071,570.6617927837217
1072,2367.037168502854
1073,2350.1748716114134
1074,23168.31335262624
1075,3768.485381343503
1076,1783.656493663299
1077,6934.942811359295
1078,2184.371181184958
1079,10266.633481221823
1080,3030.8347244149863
1081,18156.356143638957
1082,5154.138567589856
1083,964.3960692536384
1084,864.0322019361757
1085,1368.4470739223802
1086,9882.429907782896
1087,1938.4807730186717
1088,6203.304326246633
1089,6742.1645190334275
1090,7674.273145984473
1091,486.19332490843055
1092,6990.68614842254
1093,1831.4552426544133
1094,5140.557086580372
1095,2112.9145749221057
1096,3236.7021433561235
1097,385.6295872365565
1098,5255.773306982677
1099,483.14388881110125
1100,2041.0858309256962
1101,8058.94971914199
1102,2806.6759976022236
1103,4103.788507606353
1104,2853.6267197362204
1105,5934.501791101028
1106,718.7995221931251
1107,1086.8744665513573
1108,1949.0172763149972
1109,7053.359745046886
1110,2993.5163553465063
1111,4182.013859532248
1112,10140.03673862875
1113,6942.680825303605
1114,3995.6110727428445
1115,22960.789758630206
1116,847.6424740558458
1117,953.7770565344852
1118,1360.2975655285936
1119,4973.425603650956
1120,3202.289391972743
1121,2637.784449458163
1122,8489.532052657329
1123,6568.92013385981
1124,12606.553919977981
1125,1438.6636394127268
1126,351.44845566094455
1127,11405.936326047402
1128,6997.546854439324
1129,19933.08139865291
1130,3374.411645160113
1131,2844.1364409746448
1132,4777.635263000673
1133,2254.704735295337
1134,7012.007980859054
1135,2418.252924094265
1136,5743.684591965837
1137,598.6212354608322
1138,765.7828127725315
1139,5461.675313210308
1140,12253.681922011161
1141,565.0867990540701
1142,1806.5748163852293
1143,8663.645916393776
1144,2012.5740450796043
1145,7027.2609051291765
1146,3062.971154301429
1147,3332.8135699896357
1148,2382.844608053879
1149,811.8574524458725
1150,3605.91692449681
1151,10672.956936113282
1152,1409.0249918130207
1153,1948.7028896860863
1154,6691.01768173189
1155,4168.146885423688
1156,1252.8484794510377
1157,883.0967727851346
1158,1422.7753720218666
1159,1527.2822158708618
1160,671.0340690588935
1161,3031.8395805820205
1162,711.3879390529518
1163,8074.660923236388
1164,1911.538688728113
1165,1194.252174496107
1166,3031.24528156287
1167,797.5547589573928
1168,838.4146765413116
1169,1792.2549055709196
1170,12508.800684411497
1171,7246.797300017987
1172,13153.641212057692
1173,15171.018953263148
1174,430.77666732414065
1175,1502.414950935705
1176,1899.4854693263487
1177,1832.8566863516419
1178,3660.796447330935
1179,1027.5729215525826
1180,2057.8251292821424
1181,13835.224864740823
1182,685.1102734486935
1183,3225.816175386808
1184,2226.868182562877
1185,3648.291858341072
1186,885.8723096062591
1187,13190.052062441737
1188,3690.2867050830937
1189,33173.266071607286
1190,2161.140628316466
1191,10570.162473496399
1192,3606.2217448521023
1193,1051.1834454744917
1194,426.34505416273726
1195,4026.3182452403257
1196,7083.231418413268
1197,7017.4874148828185
1198,4773.7652426837685
1199,810.2027829587184
1200,5016.011049773309
1201,146.9994035137787
1202,20495.380183537527
1203,1333.6837224884075
1204,2626.394741173146
1205,1888.0380012026367
1206,2660.535223857759
1207,3857.6549808361483
1208,10129.76570647186
1209,562.419988275707
1210,6129.364251900537
1211,223.4918932299146
1212,21340.679576163588
1213,7474.345073249404
1214,23660.788703612365
1215,1383.1463160652095
1216,1487.6739804092904
1217,-63.57014376441733
1218,1984.883393914429
1219,616.8242539350248
1220,3263.5334567793125
1221,3037.7211955229122
1222,3298.0125801170907
1223,9768.25112534067
1224,14588.083777231759
1225,4362.906872313817
1226,1475.0977802678115
1227,3187.9771942214975
1228,1956.416133384414
1229,13730.401673458611
1230,2550.7517624438506
1231,5057.805893524412
1232,18642.582601243514
1233,4673.103266307072
1234,27471.422476497275
1235,21522.448061589123
1236,3364.4919912081145
1237,14537.86452603971
1238,1249.0305710999987
1239,11104.791895479195
1240,1199.8458925693203
1241,7721.973332348198
1242,1494.913174287924
1243,2328.9409726087724
1244,7805.837838226831
1245,4479.739858410139
1246,660.1090246321602
1247,23992.0733711049
1248,376.25894137858836
1249,6178.305771484796
1250,4048.736884509444
1251,5747.137709234826
1252,1818.6822179207775
1253,7543.854777932647
1254,9416.576485674457
1255,8524.794656870517
1256,29878.26998873261
1257,800.3160582762364
1258,9233.684471644909
1259,3172.6979868012945
1260,43489.41270731696
1261,7712.926481083963
1262,809.1282870153586
1263,5368.880133754139
1264,14800.15078928143
1265,1001.1533660254663
1266,333.21617245797455
1267,577.9042543293476
1268,1628.3677141584708
1269,6282.051852245153
1270,1438.280675970432
1271,6426.292255826852
1272,7001.184156566283
1273,544.3547887297154
1274,1386.2317932426868
1275,7169.877346151026
1276,3065.2891302328662
1277,1158.5383034160127
1278,12032.186762466648
1279,3419.9253999992893
1280,4048.3209776700933
1281,1020.4668540451403
1282,2491.3488365347216
1283,1672.8218775785317
1284,2823.4718914698906
1285,1248.0078905766354
1286,1421.6473343574148
1287,395.8769584921447
1288,1236.210536186048
1289,500.5306381162719
1290,2155.7004147652665
1291,6543.004423881114
1292,4329.789010020643
1293,3437.167521810622
1294,1989.3787383589624
1295,4914.211375488582
1296,2585.2964096328315
1297,2551.4870040677088
1298,523.6900814232943
1299,1646.0048166031738
1300,22065.459688257542
1301,4423.686607351134
1302,13311.706735750085
1303,2441.820251011215
1304,9783.679967519252
1305,4457.096673741489
1306,8170.128181134418
1307,1168.5427657130076
1308,4482.44188143953
1309,3377.7378431753145
1310,13577.267386649555
1311,5172.619861989141
1312,30312.528973415516
1313,30092.714334420132
1314,2571.568376974182
1315,1356.3725372203653
1316,2078.2374101791684
1317,4669.9549907949695
1318,7854.603057110861
1319,2206.7278322917555
1320,4206.9060241902025
1321,839.6027634269933
1322,8748.885561842293
1323,5461.053587607466
1324,5666.886052530226
1325,10547.516233675962
1326,10586.627352710238
1327,1636.8512557527056
